algorithm,generation,hypervolume
SPEA2,91,4986.191955465479
SPEA2,92,4986.191955465479
SPEA2,93,4986.191955465479
SPEA2,94,4986.19195546548
SPEA2,95,4986.19195546548
SPEA2,96,4986.1919554654805
SPEA2,97,4986.19195546548
SPEA2,98,4986.19195546548
SPEA2,99,4986.19195546548
SPEA2,100,4986.1919554654805
SPEA2,101,4986.1919554654805
SPEA2,102,4986.1919554654805
SPEA2,103,4986.191955465482
SPEA2,104,4986.191955465482
SPEA2,105,5411.088316762478
SPEA2,106,5411.088316762478
SPEA2,107,5411.088316762478
SPEA2,108,5411.088316762478
SPEA2,109,5411.088316762478
SPEA2,110,5411.088316762478
SPEA2,111,5411.088316762479
SPEA2,112,20295.320656940716
SPEA2,113,20295.320656940716
SPEA2,114,20295.320656940716
SPEA2,115,20295.320656940716
SPEA2,116,20295.320656940716
SPEA2,117,20295.320656940716
SPEA2,118,20295.320656940716
SPEA2,119,20295.320656940716
SPEA2,120,20295.320656940716
SPEA2,121,20295.320656940716
SPEA2,122,20295.320656940716
SPEA2,123,18861.914620607924
SPEA2,124,20295.320656940716
SPEA2,125,20295.320656940716
SPEA2,126,20295.320656940716
SPEA2,127,20295.320656940716
SPEA2,128,20295.320656940723
SPEA2,129,20295.32065694072
SPEA2,130,20295.32065694072
SPEA2,131,20295.32065694072
SPEA2,132,20295.32065694072
SPEA2,133,20295.32065694072
SPEA2,134,20295.32065694072
SPEA2,135,20295.32065694072
SPEA2,136,20295.32065694072
SPEA2,137,20295.32065694072
SPEA2,138,20295.32065694072
SPEA2,139,20295.32065694072
SPEA2,140,20295.32065694072
SPEA2,141,20295.32065694072
SPEA2,142,20295.32065694072
SPEA2,143,20295.320656940716
SPEA2,144,20295.320656940712
SPEA2,145,20295.320656940712
SPEA2,146,20295.320656940712
SPEA2,147,20295.320656940712
SPEA2,148,20295.320656940712
SPEA2,149,20295.320656940712
SPEA2,150,20295.320656940716
SPEA2,151,20295.32065694072
SPEA2,152,20295.32065694072
SPEA2,153,20295.32065694072
SPEA2,154,20295.32065694072
SPEA2,155,20295.32065694072
SPEA2,156,20295.320656940723
SPEA2,157,20295.320656940723
SPEA2,158,20295.320656940723
SPEA2,159,20295.320656940723
SPEA2,160,20295.320656940723
SPEA2,161,20295.320656940723
SPEA2,162,20295.320656940723
SPEA2,163,20295.320656940723
SPEA2,164,20295.320656940723
SPEA2,165,20295.320656940723
SPEA2,166,20295.320656940723
SPEA2,167,20295.32065694072
SPEA2,168,20295.32065694072
SPEA2,169,20295.32065694072
SPEA2,170,20295.32065694072
SPEA2,171,20295.32065694072
SPEA2,172,20295.320656940716
SPEA2,173,20295.320656940716
SPEA2,174,20295.320656940716
SPEA2,175,20295.320656940716
SPEA2,176,20295.32065694072
SPEA2,177,20295.32065694072
SPEA2,178,20295.32065694072
SPEA2,179,20295.32065694072
SPEA2,180,20295.32065694072
SPEA2,181,14716.562192295603
SPEA2,182,14859.99706159396
SPEA2,183,14859.997061593962
SPEA2,184,3400.540266015321
SPEA2,185,3400.540266015321
SPEA2,186,3400.540266015321
SPEA2,187,3400.540266015321
SPEA2,188,3400.540266015321
SPEA2,189,3400.540266015321
SPEA2,190,3400.540266015321
SPEA2,191,3400.540266015321
SPEA2,192,3400.540266015321
SPEA2,193,3400.540266015321
SPEA2,194,3400.540266015321
SPEA2,195,3400.540266015321
SPEA2,196,3400.540266015321
SPEA2,197,3400.540266015321
SPEA2,198,3400.540266015321
SPEA2,199,3400.540266015321
SPEA2,200,3400.540266015321
