experiment,solution_id,obj_1,obj_2,obj_3
diversity_off_nsga2,0,-11.321149865384616,5.948850134615385,11.678850134615384
diversity_off_nsga2,1,-7.02004425,12.05995575,3.9799557500000002
diversity_off_nsga2,2,-113.62753982423955,27.752460175760447,93.67246017576043
diversity_off_nsga2,3,-113.62753982423955,27.752460175760447,93.67246017576043
diversity_off_nsga2,4,-96.065784775,37.334215225,50.534215225000004
diversity_off_nsga2,5,1.8290621569077112,7.979062156907712,5.829062156907711
diversity_off_nsga2,6,-110.28071223557693,23.86928776442308,79.31928776442308
diversity_off_nsga2,7,-113.18831212734301,36.481687872657005,76.511687872657
diversity_off_nsga2,8,-95.155428244225,28.414571755774983,56.24457175577498
diversity_off_nsga2,9,-98.92784041438986,20.94215958561013,78.77215958561011
diversity_off_nsga2,10,-110.64407851636211,33.665921483637895,74.95592148363788
diversity_off_nsga2,11,-110.64407851636211,33.665921483637895,74.95592148363788
diversity_off_nsga2,12,-106.66750758838312,21.102492411616897,60.732492411616896
diversity_off_nsga2,13,-37.796418134999996,9.103581865,21.903581865
diversity_off_nsga2,14,-89.76924810497171,17.99075189502831,66.0307518950283
diversity_off_nsga2,15,-47.38675465000001,29.523245349999996,19.61324535
diversity_off_nsga2,16,-97.80906008500001,19.880939915,69.19093991499999
diversity_off_nsga2,17,-64.97798644375,32.952013556249995,28.822013556250003
diversity_off_nsga2,18,-67.07310630532618,19.236893694673814,35.426893694673815
diversity_off_nsga2,19,-62.93098874261561,30.89901125738438,28.569011257384382
diversity_off_nsga2,20,-22.722381249999998,6.067618749999999,17.277618750000002
diversity_off_nsga2,21,-98.73035476,36.729645239999996,59.16964524
diversity_off_nsga2,22,-79.99970271000001,18.830297289999997,42.00029729
diversity_off_nsga2,23,-94.47826616494639,18.301733835053614,53.02173383505361
diversity_off_nsga2,24,-6.926816327556008,8.303183672443991,6.673183672443991
diversity_off_nsga2,25,-54.264540749999995,13.365459249999999,33.935459249999994
diversity_off_nsga2,26,-21.3308857,7.1991143,13.8691143
diversity_off_nsga2,27,-84.89019439301532,23.71980560698467,48.30980560698466
diversity_off_nsga2,28,-31.500000000000004,8.559999999999999,31.1
diversity_off_nsga2,29,-65.18314020999999,17.43685979,32.01685979
diversity_off_nsga2,30,-63.708649085000005,12.511350915,67.891350915
diversity_off_nsga2,31,-85.6564196918579,25.2635803081421,47.043580308142104
diversity_off_nsga2,32,-43.07186062499999,22.888139375,15.428139374999997
diversity_off_nsga2,33,-96.58125635675921,20.948743643240807,61.0187436432408
diversity_off_nsga2,34,-60.5999339425,26.350066057500005,31.1000660575
diversity_off_nsga2,35,-71.66565878710003,26.234341212899974,39.03434121289997
diversity_off_nsga2,36,-91.81886339999998,25.2011366,50.58113660000001
diversity_off_nsga2,37,-59.277127775,14.492872225,43.822872225000005
diversity_off_nsga2,38,-89.76924810497171,17.99075189502831,66.0307518950283
diversity_off_nsga2,39,-33.2528441475,25.637155852499998,9.9471558525
diversity_off_nsga2,40,-108.33595507930805,29.724044920691952,75.96404492069196
diversity_off_nsga2,41,-26.225412193846154,6.674587806153847,20.274587806153846
diversity_off_nsga2,42,-0.5401518332087134,6.679848166791286,7.459848166791287
diversity_off_nsga2,43,-61.79988852329892,16.24011147670107,31.600111476701073
diversity_off_nsga2,44,-15.456418124999999,11.063581875,12.643581874999999
diversity_off_nsga2,45,-53.0,14.009999999999998,20.8
diversity_off_nsga2,46,-19.7,13.58,8.299999999999999
diversity_off_nsga2,47,-41.31134132500001,12.808658675,18.788658675
diversity_off_nsga2,48,-51.157170625,13.712829375,27.442829375000006
diversity_off_nsga2,49,-12.71728225,6.51271775,14.182717749999998
diversity_off_nsga2,50,-55.98230073346155,20.67769926653846,24.017699266538457
diversity_off_nsga2,51,-57.75448949999999,16.8555105,28.245510499999998
diversity_off_nsga2,52,-77.72239049653523,21.98760950346478,39.67760950346478
diversity_off_nsga2,53,-72.68013924232426,33.06986075767575,35.31986075767574
diversity_off_nsga2,54,-40.137274749999996,9.48272525,26.162725249999998
diversity_off_nsga2,55,-9.406477598745925,10.373522401254075,7.493522401254076
diversity_off_nsga2,56,-27.293023374999997,11.136976625,16.406976625
diversity_off_nsga2,57,-14.518596846153846,9.671403153846153,12.781403153846155
diversity_off_nsga2,58,-45.24048225,9.46951775,34.15951775
diversity_off_nsga2,59,-81.99398411862911,24.48601588137088,40.40601588137088
diversity_off_nsga2,60,-96.065784775,37.334215225,50.534215225000004
diversity_off_nsga2,61,-62.93098874261561,30.89901125738438,28.569011257384382
diversity_off_nsga2,62,-83.73375245370278,18.706247546297224,47.366247546297224
diversity_off_nsga2,63,-78.21993765,16.700062350000003,41.78006235
diversity_off_nsga2,64,-42.89495575,21.90504425,16.305044249999998
diversity_off_nsga2,65,-43.89994433811004,20.31005566188997,17.90005566188997
diversity_off_nsga2,66,-60.69335349615385,11.656646503846153,57.50664650384615
diversity_off_nsga2,67,-74.74656090173076,14.733439098269232,56.55343909826924
diversity_off_nsga2,68,1.8290621569077112,7.979062156907712,5.829062156907711
diversity_off_nsga2,69,-33.2528441475,25.637155852499998,9.9471558525
diversity_off_nsga2,70,-66.19659112499998,23.103408875,31.503408875
diversity_off_nsga2,71,-76.81017850800632,14.769821491993685,45.489821491993695
diversity_off_nsga2,72,-97.80906008500001,19.880939915,69.19093991499999
diversity_off_nsga2,73,-42.07421977,7.795780229999999,45.22578023
diversity_off_nsga2,74,-65.6,15.099999999999998,39.800000000000004
diversity_off_nsga2,75,-0.42425509640758374,6.925744903592417,7.275744903592416
diversity_off_nsga2,76,-73.40963852300631,14.680361476993685,41.29036147699369
diversity_off_nsga2,77,-82.64091468040259,25.139085319597406,44.55908531959741
diversity_off_nsga2,78,-17.210352237500004,11.6496477625,11.989647762499999
diversity_off_nsga2,79,-18.279361650000002,20.490638349999998,7.02063835
diversity_off_nsga2,80,-27.262687897500005,24.117312102499998,9.3373121025
diversity_off_nsga2,81,-44.87471725,11.41528275,24.92528275
diversity_off_nsga2,82,-56.132768799999994,24.7072312,24.6672312
diversity_off_nsga2,83,-39.300000000000004,8.33,36.5
diversity_off_nsga2,84,-42.144836500000004,11.145163499999999,29.9551635
diversity_off_nsga2,85,-9.406477598745925,10.373522401254075,7.493522401254076
diversity_off_nsga2,86,-52.712092603589745,8.357907396410257,36.887907396410256
diversity_off_nsga2,87,-84.55582440875,15.68417559125,52.04417559125
diversity_off_nsga2,88,-56.89968275491031,14.890317245089689,29.10031724508969
diversity_off_nsga2,89,-106.66750758838312,21.102492411616897,60.732492411616896
diversity_off_nsga2,90,-11.1649458,18.0550542,6.635054199999999
diversity_off_nsga2,91,-7.02004425,12.05995575,3.9799557500000002
