experiment,solution_id,obj_1,obj_2,obj_3
diversity_on_nsga2,0,-17.256932099999997,5.4830679,26.4430679
diversity_on_nsga2,1,-2.5114738749999996,12.048526125,5.988526125
diversity_on_nsga2,2,-1.3406633587245071,8.529336641275492,7.159336641275493
diversity_on_nsga2,3,-111.45500611899149,35.81499388100849,103.1449938810085
diversity_on_nsga2,4,-107.18317954226387,39.626820457736116,92.11682045773611
diversity_on_nsga2,5,-107.18317954226387,39.626820457736116,92.11682045773611
diversity_on_nsga2,6,-102.84959057484697,36.64040942515301,85.75040942515301
diversity_on_nsga2,7,-107.02486138394593,28.785138616054066,98.17513861605407
diversity_on_nsga2,8,-94.6602379303475,34.18976206965249,75.43976206965249
diversity_on_nsga2,9,-94.6602379303475,34.18976206965249,75.43976206965249
diversity_on_nsga2,10,-98.7953998938629,32.774600106137115,81.2046001061371
diversity_on_nsga2,11,-86.69790829692329,27.422091703076717,56.20209170307672
diversity_on_nsga2,12,-85.62428407409425,24.095715925905754,62.27571592590576
diversity_on_nsga2,13,-65.7334563762802,16.25654362371981,35.76654362371981
diversity_on_nsga2,14,-93.26930153081925,31.410698469180755,71.83069846918076
diversity_on_nsga2,15,-83.34767266078866,26.512327339211346,56.65232733921135
diversity_on_nsga2,16,-48.899960094598654,10.750039905401344,46.500039905401344
diversity_on_nsga2,17,-72.15491649566641,17.755083504333598,43.445083504333596
diversity_on_nsga2,18,-92.68627995449306,25.553720045506942,70.91372004550692
diversity_on_nsga2,19,-72.96163991771719,30.988360082282796,31.83836008228279
diversity_on_nsga2,20,-91.37652904534575,19.983470954654273,68.42347095465428
diversity_on_nsga2,21,-18.204414824999997,7.0755851750000005,12.095585175
diversity_on_nsga2,22,-102.94827202401055,36.53172797598944,88.55172797598944
diversity_on_nsga2,23,-43.36694987114942,16.813050128850588,21.833050128850587
diversity_on_nsga2,24,-24.5,13.579999999999998,11.5
diversity_on_nsga2,25,-84.12804651375001,25.47195348625,60.771953486250005
diversity_on_nsga2,26,-68.5,15.51,38.70000000000001
diversity_on_nsga2,27,-59.235559813824025,21.074440186175973,27.664440186175966
diversity_on_nsga2,28,-93.725254721605,27.124745278394983,79.57474527839499
diversity_on_nsga2,29,-20.696305184615383,11.213694815384615,8.903694815384616
diversity_on_nsga2,30,-17.164002249999996,5.985997749999999,13.335997749999999
diversity_on_nsga2,31,-100.99995670829531,33.25004329170467,92.50004329170467
diversity_on_nsga2,32,-56.522105675,10.657894325000003,50.277894325
diversity_on_nsga2,33,-35.527621749999994,19.60237825,14.372378249999999
diversity_on_nsga2,34,-67.75036770115383,29.309632298846154,33.24963229884615
diversity_on_nsga2,35,-39.24624725,12.21375275,20.65375275
diversity_on_nsga2,36,-81.54291752000002,24.767082480000003,59.05708248000001
diversity_on_nsga2,37,-67.98358813568994,27.746411864310048,36.61641186431006
diversity_on_nsga2,38,-80.73006447220538,27.709935527794624,53.56993552779463
diversity_on_nsga2,39,-54.0,16.98,28.300000000000004
diversity_on_nsga2,40,-81.35448619614691,29.875513803853092,55.04551380385309
diversity_on_nsga2,41,-78.71234331386098,32.70765668613902,39.58765668613901
diversity_on_nsga2,42,-29.7,15.09,10.2
diversity_on_nsga2,43,-61.31259222026055,21.127407779739453,29.88740777973946
diversity_on_nsga2,44,-21.612022,11.867977999999999,11.487977999999998
diversity_on_nsga2,45,-69.80152284811103,29.73847715188897,35.89847715188896
diversity_on_nsga2,46,-6.907565277547081,7.61243472245292,7.692434722452919
diversity_on_nsga2,47,-29.1542290125,6.745770987500001,20.0457709875
diversity_on_nsga2,48,-44.713681,9.126318999999999,32.486318999999995
diversity_on_nsga2,49,-50.885355675,10.004644325000001,48.314644325
diversity_on_nsga2,50,-27.535106605,14.734893395,10.964893395
diversity_on_nsga2,51,-54.96671675000001,22.873283249999997,23.833283249999997
diversity_on_nsga2,52,-8.668805925000001,10.881194075,8.731194075
diversity_on_nsga2,53,-105.32539526273239,30.774604737267616,95.77460473726762
diversity_on_nsga2,54,-42.122321549999995,19.88767845,16.477678450000003
diversity_on_nsga2,55,-109.12583090826901,31.934169091730983,94.37416909173099
diversity_on_nsga2,56,-77.35655035,20.17344965,58.54344964999999
diversity_on_nsga2,57,-64.04037360740806,28.66962639259194,25.05962639259194
diversity_on_nsga2,58,-34.076555687500004,14.1434443125,18.223444312500003
diversity_on_nsga2,59,-51.81374187022185,13.276258129778158,23.186258129778157
diversity_on_nsga2,60,-105.32539526273239,30.774604737267616,95.77460473726762
diversity_on_nsga2,61,-36.966733375,14.403266624999999,19.933266625
diversity_on_nsga2,62,-41.1,8.44,30.4
diversity_on_nsga2,63,-91.74809037374999,25.531909626250005,64.55190962625
diversity_on_nsga2,64,-34.651064375000004,18.818935624999998,13.148935624999998
diversity_on_nsga2,65,-102.84959057484697,36.64040942515301,85.75040942515301
diversity_on_nsga2,66,-58.09043244565806,18.529567554341945,26.809567554341946
diversity_on_nsga2,67,-82.910187375,32.339812625,42.289812625
diversity_on_nsga2,68,-63.92880935244012,20.191190647559875,34.47119064755988
diversity_on_nsga2,69,-52.847431797350396,18.002568202649606,17.152568202649604
diversity_on_nsga2,70,-81.05235627616149,23.337643723838525,65.94764372383851
diversity_on_nsga2,71,-62.59723236125,13.06276763875,34.202767638750004
diversity_on_nsga2,72,-63.399870795881355,22.630129204118653,29.800129204118655
diversity_on_nsga2,73,-79.44851267192308,21.86148732807692,41.55148732807693
diversity_on_nsga2,74,-56.8,18.11,29.500000000000004
