algorithm,generation,hypervolume
SPEA2,120,5521.697659073146
SPEA2,121,5521.697659073146
SPEA2,122,5521.697659073146
SPEA2,123,5521.697659073146
SPEA2,124,5521.697659073146
SPEA2,125,5521.697659073145
SPEA2,126,5521.697659073145
SPEA2,127,5521.697659073145
SPEA2,128,5439.132301203376
SPEA2,129,5439.132301203376
SPEA2,130,5439.132301203376
SPEA2,131,5439.132301203376
SPEA2,132,5439.132301203376
SPEA2,133,5439.132301203376
SPEA2,134,5439.132301203375
SPEA2,135,5439.132301203375
SPEA2,136,5439.132301203375
SPEA2,137,5439.1323012033745
SPEA2,138,5439.1323012033745
SPEA2,139,5430.620372927354
SPEA2,140,5430.620372927354
SPEA2,141,5430.620372927354
SPEA2,142,5430.620372927354
SPEA2,143,5430.620372927354
SPEA2,144,5430.620372927354
SPEA2,145,5430.620372927355
SPEA2,146,5430.620372927356
SPEA2,147,5430.620372927356
SPEA2,148,5430.620372927356
SPEA2,149,5430.620372927356
SPEA2,150,5430.620372927355
SPEA2,151,5430.620372927356
SPEA2,152,5430.620372927356
SPEA2,153,5430.620372927356
SPEA2,154,5430.620372927356
SPEA2,155,5430.620372927356
SPEA2,156,5430.620372927356
SPEA2,157,5430.620372927356
SPEA2,158,6201.481651731565
SPEA2,159,6201.481651731565
SPEA2,160,6201.481651731565
SPEA2,161,6201.481651731566
SPEA2,162,6201.481651731566
SPEA2,163,6201.481651731567
SPEA2,164,6201.481651731567
SPEA2,165,6201.481651731568
SPEA2,166,6201.481651731568
SPEA2,167,6201.4816517315685
SPEA2,168,6201.4816517315685
SPEA2,169,6201.4816517315685
SPEA2,170,6201.4816517315685
SPEA2,171,6201.4816517315685
SPEA2,172,6201.481651731569
SPEA2,173,6201.481651731568
SPEA2,174,6201.481651731568
SPEA2,175,6201.481651731568
SPEA2,176,6201.481651731568
SPEA2,177,6201.481651731568
SPEA2,178,6201.481651731568
SPEA2,179,6201.481651731568
SPEA2,180,6201.481651731568
SPEA2,181,6201.481651731568
SPEA2,182,6201.481651731568
SPEA2,183,6201.481651731568
SPEA2,184,6250.445390536888
SPEA2,185,6250.445390536888
SPEA2,186,6250.44539053689
SPEA2,187,6250.44539053689
SPEA2,188,6250.44539053689
SPEA2,189,6250.445390536891
SPEA2,190,6250.445390536891
SPEA2,191,6250.445390536891
SPEA2,192,6250.445390536891
SPEA2,193,6250.44539053689
SPEA2,194,6250.44539053689
SPEA2,195,6250.44539053689
SPEA2,196,6250.44539053689
SPEA2,197,6250.44539053689
SPEA2,198,6250.445390536891
SPEA2,199,6250.445390536891
SPEA2,200,6250.445390536891
