experiment,solution_id,obj_1,obj_2,obj_3
nsga2,0,1.8290621569077112,7.979062156907712,5.829062156907711
nsga2,1,-8.712338424999999,5.947661575000001,21.787661574999998
nsga2,2,1.8290621569077112,7.979062156907712,5.829062156907711
nsga2,3,-117.7779826644904,43.7320173355096,93.32201733550961
nsga2,4,-110.28924278253483,38.95075721746515,88.91075721746516
nsga2,5,-116.55641722499311,41.08358277500689,81.94358277500689
nsga2,6,-102.4613642,33.7986358,75.33863579999999
nsga2,7,-99.89678768124999,29.783212318750003,75.80321231875001
nsga2,8,-92.45554249052323,23.684457509476776,66.94445750947678
nsga2,9,-102.4613642,33.7986358,75.33863579999999
nsga2,10,-104.36703215240816,37.01296784759184,75.53296784759183
nsga2,11,-70.01030135907155,18.77969864092845,39.78969864092844
nsga2,12,-104.86881195092253,41.81118804907745,81.33118804907747
nsga2,13,-20.5588585,7.621141500000001,17.4411415
nsga2,14,-82.4,21.0,67.80000000000001
nsga2,15,-95.391890875,25.648109124999998,79.20810912500001
nsga2,16,-89.58053161249998,23.4794683875,57.71946838749999
nsga2,17,-92.89765791716718,27.52234208283283,61.702342082832836
nsga2,18,-86.66576986269231,27.064230137307696,54.034230137307674
nsga2,19,-79.30349044999998,30.31650955,42.19650955
nsga2,20,-80.65407095115384,28.86592904884615,45.44592904884616
nsga2,21,-48.60685872307692,15.513141276923077,26.493141276923076
nsga2,22,-12.4916226125,13.8783773875,7.8083773875
nsga2,23,-87.3653549766346,30.704645023365387,55.534645023365385
nsga2,24,-53.63191213461538,16.968087865384614,27.468087865384618
nsga2,25,-52.01437662500001,16.295623374999998,29.285623374999997
nsga2,26,-60.925465149999994,11.404534850000001,29.774534850000002
nsga2,27,-74.3268947303337,20.6331052696663,47.3731052696663
nsga2,28,-45.35002299999999,10.409977000000001,47.249977
nsga2,29,-73.18416323192307,17.66583676807692,62.41583676807692
nsga2,30,-62.972159500000004,20.5778405,32.3278405
nsga2,31,-80.8769064,32.3230936,43.5230936
nsga2,32,-81.6387161814423,20.141283818557692,71.7612838185577
nsga2,33,-29.59990876163944,9.630091238360558,18.90009123836056
nsga2,34,-89.5729791,37.767020900000006,56.6270209
nsga2,35,-76.99285886433312,22.4171411356669,41.707141135666895
nsga2,36,-104.86881195092253,41.81118804907745,81.33118804907747
nsga2,37,-30.177089,11.002911,13.122911
nsga2,38,-83.65389484634615,21.606105153653843,50.846105153653845
nsga2,39,-64.1,17.439999999999998,49.49999999999999
nsga2,40,-65.12989069634614,22.67010930365385,37.170109303653845
nsga2,41,-17.320116024999997,6.589883975,21.379883975000002
nsga2,42,-95.391890875,25.648109124999998,79.20810912500001
nsga2,43,-97.12858090243624,28.591419097563765,62.27141909756376
nsga2,44,-35.613910874999995,15.116089124999998,10.886089124999998
nsga2,45,-65.88634204921254,21.08365795078744,39.71365795078744
nsga2,46,-116.55641722499311,41.08358277500689,81.94358277500689
nsga2,47,-63.598700750000006,22.961299250000003,36.701299250000005
nsga2,48,-73.34472391249999,19.6852760875,56.1552760875
nsga2,49,-27.070894650000003,12.55910535,11.72910535
nsga2,50,-61.2,24.06,31.3
nsga2,51,-35.453581596153846,11.856418403846153,23.946418403846153
nsga2,52,-83.6874325,25.4625675,54.3125675
nsga2,53,-40.382135999999996,14.097863999999998,23.017864
nsga2,54,-7.703892500935844,8.576107499064156,8.796107499064156
nsga2,55,-44.90114808846154,8.438851911538462,34.59885191153846
nsga2,56,-66.801205495,29.608794505000002,26.898794505
nsga2,57,-81.6387161814423,20.141283818557692,71.7612838185577
nsga2,58,-31.10908925,9.27091075,25.69091075
nsga2,59,-57.81563990384615,24.59436009615385,26.584360096153844
nsga2,60,-23.89562125,8.10437875,12.704378750000002
nsga2,61,-0.9032194118238053,11.826780588176195,6.396780588176195
nsga2,62,-32.753096518611805,10.15690348138819,30.84690348138819
nsga2,63,-42.416361475,16.053638525,14.883638524999999
nsga2,64,-39.0,13.170000000000002,24.9
nsga2,65,-68.05436963523157,17.275630364768435,55.04563036476842
nsga2,66,-87.70326005,39.14673995,53.29673995
nsga2,67,-5.101267339747316,6.638732660252684,15.098732660252683
nsga2,68,-38.0643994,14.7356006,16.6356006
nsga2,69,-89.77220476475,39.56779523525,55.82779523525001
nsga2,70,-7.282680079263538,8.307319920736463,7.517319920736463
nsga2,71,-43.226703,15.153297,22.373297
nsga2,72,-47.518863969230765,16.28113603076923,24.68113603076923
nsga2,73,-55.02598527079867,39.09401472920133,21.274014729201326
nsga2,74,-85.54116201287202,38.138837987127964,52.65883798712797
nsga2,75,-72.63733837616996,20.32266162383004,50.86266162383003
nsga2,76,-16.323471221377392,12.296528778622607,12.576528778622608
nsga2,77,-65.43697312074356,18.14302687925644,43.663026879256435
nsga2,78,-80.8769064,32.3230936,43.5230936
nsga2,79,-28.9388914,8.5111086,28.4611086
nsga2,80,-38.0,12.809999999999999,23.200000000000003
nsga2,81,-15.065700099999999,8.8342999,8.0342999
nsga2,82,-31.677270749999998,12.35272925,20.92272925
nsga2,83,-63.906697875,14.453302124999999,44.193302125
nsga2,84,-8.91251505029151,7.81748494970849,10.987484949708492
nsga2,85,-85.54116201287202,38.138837987127964,52.65883798712797
