experiment,solution_id,obj_1,obj_2,obj_3
user2_nsga2,0,1.8290621569077112,7.979062156907712,5.829062156907711
user2_nsga2,1,-13.159792,5.140208,11.240207999999999
user2_nsga2,2,-92.06436485,23.415635150000004,39.135635150000006
user2_nsga2,3,1.8290621569077112,7.979062156907712,5.829062156907711
user2_nsga2,4,-69.46121911499999,17.048780885,54.738780885
user2_nsga2,5,-60.56926400000001,29.980736,23.330735999999998
user2_nsga2,6,-1.0372973118846378,6.8627026881153625,9.662702688115363
user2_nsga2,7,-67.319111775,16.160888225,48.380888225
user2_nsga2,8,-69.46121911499999,17.048780885,54.738780885
user2_nsga2,9,-13.159792,5.140208,11.240207999999999
user2_nsga2,10,-56.99989454787252,26.06010545212747,24.200105452127463
user2_nsga2,11,-81.16450206622658,21.765497933773425,42.635497933773436
user2_nsga2,12,-17.0639541,8.746045899999999,6.436045900000001
user2_nsga2,13,-73.09988554140696,18.65011445859305,37.70011445859304
user2_nsga2,14,-21.799999999999997,5.49,12.399999999999999
user2_nsga2,15,-61.603482000000014,27.606518,24.196518
user2_nsga2,16,-92.06436485,23.415635150000004,39.135635150000006
user2_nsga2,17,-30.678413674999998,21.291586324999997,11.121586325
user2_nsga2,18,-58.843774675000006,24.256225325,30.556225325
user2_nsga2,19,-68.33366557692308,17.976334423076928,46.46633442307692
user2_nsga2,20,-81.374033575,22.235966425,38.325966425
user2_nsga2,21,-77.99788059999999,19.5421194,36.402119400000004
user2_nsga2,22,-65.39475800000001,28.635241999999998,25.805242
user2_nsga2,23,-85.97235512631526,22.50764487368474,37.72764487368474
user2_nsga2,24,-60.509965709999996,11.67003429,47.790034289999994
user2_nsga2,25,-62.25532525999999,14.42467474,39.64467473999999
user2_nsga2,26,-44.599999999999994,14.699999999999998,24.8
user2_nsga2,27,-34.770854924999995,9.219145075,17.329145075
user2_nsga2,28,-46.88260383107525,17.757396168924743,22.51739616892474
user2_nsga2,29,-65.18259160416667,19.737408395833334,34.21740839583333
user2_nsga2,30,-25.0,5.88,19.0
user2_nsga2,31,-57.0,20.470000000000002,28.199999999999996
user2_nsga2,32,-71.34790984192307,24.002090158076925,32.95209015807693
user2_nsga2,33,-59.476684846855896,12.0433151531441,36.3233151531441
user2_nsga2,34,-81.16450206622658,21.765497933773425,42.635497933773436
user2_nsga2,35,-65.88493172500002,29.215068275,25.115068275
user2_nsga2,36,-39.7,10.180000000000001,23.400000000000002
user2_nsga2,37,-50.3,14.130000000000003,32.9
user2_nsga2,38,-85.97235512631526,22.50764487368474,37.72764487368474
user2_nsga2,39,-57.43455125000001,25.22544875,29.165448749999996
user2_nsga2,40,-78.7589154,23.3010846,37.2410846
user2_nsga2,41,-41.998162875,12.791837124999999,26.201837125000004
user2_nsga2,42,-60.2,15.580000000000002,31.5
user2_nsga2,43,-29.98183675,17.47816325,12.118163249999998
user2_nsga2,44,-48.307540874999994,10.252459125,27.092459125
user2_nsga2,45,-58.842945400000005,23.8070546,29.657054600000002
user2_nsga2,46,-26.104940000000003,20.02506,8.39506
user2_nsga2,47,-60.56926400000001,29.980736,23.330735999999998
user2_nsga2,48,-35.77585834999999,8.50414165,23.524141649999997
user2_nsga2,49,-36.10000000000001,19.33,16.1
