algorithm,generation,hypervolume
SPEA2,90,2662.773520269271
SPEA2,91,2662.773520269271
SPEA2,92,2662.773520269271
SPEA2,93,2662.773520269271
SPEA2,94,2662.773520269271
SPEA2,95,2662.7735202692716
SPEA2,96,2662.7735202692716
SPEA2,97,2662.7735202692716
SPEA2,98,2662.7735202692716
SPEA2,99,2662.7735202692716
SPEA2,100,2662.7735202692716
SPEA2,101,2662.7735202692716
SPEA2,102,2662.7735202692716
SPEA2,103,2662.7735202692716
SPEA2,104,2662.7735202692716
SPEA2,105,2662.7735202692716
SPEA2,106,2662.773520269272
SPEA2,107,2662.773520269272
SPEA2,108,2662.773520269272
SPEA2,109,2662.773520269272
SPEA2,110,2662.773520269272
SPEA2,111,2662.773520269272
SPEA2,112,2662.773520269272
SPEA2,113,2662.773520269272
SPEA2,114,2662.773520269272
SPEA2,115,2662.7735202692725
SPEA2,116,2662.7735202692725
SPEA2,117,2662.773520269272
SPEA2,118,2662.773520269272
SPEA2,119,2663.3578790497595
SPEA2,120,2663.3578790497595
SPEA2,121,2663.3578790497595
SPEA2,122,2663.3578790497595
SPEA2,123,2663.3578790497595
SPEA2,124,2663.3578790497595
SPEA2,125,2663.3578790497595
SPEA2,126,2258.8364492851906
SPEA2,127,2258.83644928519
SPEA2,128,2258.83644928519
SPEA2,129,2258.83644928519
SPEA2,130,2258.83644928519
SPEA2,131,2258.83644928519
SPEA2,132,2258.8364492851906
SPEA2,133,2258.8364492851906
SPEA2,134,2258.8364492851906
SPEA2,135,2258.83644928519
SPEA2,136,2258.83644928519
SPEA2,137,2258.83644928519
SPEA2,138,2258.8364492851897
SPEA2,139,2258.8364492851897
SPEA2,140,2258.83644928519
SPEA2,141,2258.83644928519
SPEA2,142,2258.83644928519
SPEA2,143,2258.83644928519
SPEA2,144,2258.83644928519
SPEA2,145,2258.83644928519
SPEA2,146,2258.8364492851906
SPEA2,147,2258.8364492851906
SPEA2,148,2258.83644928519
SPEA2,149,2258.8364492851906
SPEA2,150,2258.8364492851906
SPEA2,151,2258.8364492851906
SPEA2,152,2258.8364492851906
SPEA2,153,2258.8364492851906
SPEA2,154,2258.8364492851906
SPEA2,155,2258.8364492851906
SPEA2,156,2258.8364492851906
SPEA2,157,2258.8364492851906
SPEA2,158,2258.8364492851906
SPEA2,159,2258.83644928519
SPEA2,160,2258.83644928519
SPEA2,161,2258.83644928519
SPEA2,162,2258.8364492851906
SPEA2,163,2258.836449285191
SPEA2,164,2258.836449285191
SPEA2,165,2258.836449285191
SPEA2,166,2258.836449285191
SPEA2,167,2258.836449285191
SPEA2,168,2258.8364492851906
SPEA2,169,2258.8364492851906
SPEA2,170,2258.8364492851906
SPEA2,171,2258.8364492851906
SPEA2,172,2258.8364492851906
SPEA2,173,2258.8364492851906
SPEA2,174,2258.8364492851906
SPEA2,175,2258.8364492851906
SPEA2,176,2258.8364492851906
SPEA2,177,2258.8364492851906
SPEA2,178,2258.8364492851906
SPEA2,179,2258.83644928519
SPEA2,180,2258.83644928519
SPEA2,181,2258.83644928519
SPEA2,182,2258.8364492851897
SPEA2,183,2258.8364492851897
SPEA2,184,2258.8364492851897
SPEA2,185,2258.8364492851897
SPEA2,186,2258.8364492851897
SPEA2,187,2258.8364492851897
SPEA2,188,2258.8364492851897
SPEA2,189,2258.8364492851897
SPEA2,190,2258.83644928519
SPEA2,191,2259.1404677078676
SPEA2,192,2259.1404677078676
SPEA2,193,3390.3203177462506
SPEA2,194,3390.3203177462506
SPEA2,195,3390.32031774625
SPEA2,196,3390.32031774625
SPEA2,197,3390.32031774625
SPEA2,198,3390.32031774625
SPEA2,199,3390.3203177462506
SPEA2,200,3390.32031774625
