experiment,solution_id,obj_1,obj_2,obj_3
diversity_on_nsga2,0,-16.268895,6.281105,19.731105
diversity_on_nsga2,1,-16.94220285,18.007797150000002,5.85779715
diversity_on_nsga2,2,-99.31079939175407,38.63920060824591,73.88920060824591
diversity_on_nsga2,3,-95.41056920836539,31.209430791634613,91.28943079163463
diversity_on_nsga2,4,-8.1,7.449999999999999,7.6000000000000005
diversity_on_nsga2,5,-98.83127374769691,37.508726252303084,66.46872625230309
diversity_on_nsga2,6,-95.41056920836539,31.209430791634613,91.28943079163463
diversity_on_nsga2,7,-97.31356313500001,32.316436865,69.18643686499999
diversity_on_nsga2,8,-91.01952485000001,33.01047515,53.58047515
diversity_on_nsga2,9,-95.31660943384615,31.013390566153845,59.083390566153845
diversity_on_nsga2,10,-39.38926643333333,6.7607335666666675,22.01073356666667
diversity_on_nsga2,11,-28.719525945576923,28.030474054423077,9.380474054423075
diversity_on_nsga2,12,-11.997121000000002,10.572878999999999,7.802878999999999
diversity_on_nsga2,13,-58.803016225,12.186983775000003,35.796983775
diversity_on_nsga2,14,-77.68723079010046,22.532769209899538,32.01276920989954
diversity_on_nsga2,15,-34.08979508461539,8.170204915384616,17.910204915384618
diversity_on_nsga2,16,-90.78083758827464,31.319162411725372,52.11916241172537
diversity_on_nsga2,17,-84.4540894608022,20.45591053919781,61.34591053919781
diversity_on_nsga2,18,-93.98063975000001,26.949360249999998,57.01936025
diversity_on_nsga2,19,-68.21142883461539,16.308571165384617,33.28857116538462
diversity_on_nsga2,20,-50.067431815805186,12.752568184194809,22.932568184194807
diversity_on_nsga2,21,-31.460117793365384,13.499882206634615,10.639882206634615
diversity_on_nsga2,22,-24.975775025,21.654224974999998,9.124224975
diversity_on_nsga2,23,-76.60000000000001,13.89,42.8
diversity_on_nsga2,24,-85.11347622080869,23.176523779191303,45.686523779191305
diversity_on_nsga2,25,-62.999204087500004,15.890795912500002,25.900795912499998
diversity_on_nsga2,26,-53.5,11.350000000000001,24.100000000000005
diversity_on_nsga2,27,-23.294246225000006,14.675753775000002,6.8057537749999995
diversity_on_nsga2,28,-61.789570785384605,15.170429214615384,39.010429214615385
diversity_on_nsga2,29,-42.246657453846154,8.823342546153846,30.353342546153847
diversity_on_nsga2,30,-8.814998862210386,8.915001137789615,13.285001137789616
diversity_on_nsga2,31,-46.072010250000005,10.20798975,34.82798974999999
diversity_on_nsga2,32,-91.3720432320482,25.6279567679518,54.02795676795181
diversity_on_nsga2,33,-86.29556802847445,25.764431971525557,48.10443197152555
