experiment,solution_id,obj_1,obj_2,obj_3,breakfast_ids,lunch_ids
algo_nsga2,0,-11.321149865384616,5.948850134615385,11.678850134615384,"[33, 13, 24, 50, 69, 63, 18, 2, 41, 21, 80, 29, 71, 39, 58]","[339, 385, 178, 281, 143, 232, 201, 174, 124, 290, 139, 369, 378, 104, 267]"
algo_nsga2,1,-7.02004425,12.05995575,3.9799557500000002,"[33, 13, 24, 69, 63, 2, 41, 80, 29, 71, 39, 58, 49, 40, 93]","[281, 143, 232, 201, 174, 124, 290, 139, 369, 378, 104, 267, 402, 257, 327]"
algo_nsga2,2,-113.62753982423955,27.752460175760447,93.67246017576043,"[91, 22, 88, 32, 44, 92, 6, 17, 90, 68, 61, 27, 36, 62, 65]","[319, 275, 151, 337, 248, 344, 323, 296, 221, 358, 274, 201, 219, 262, 374]"
algo_nsga2,3,-113.62753982423955,27.752460175760447,93.67246017576043,"[91, 22, 88, 32, 44, 92, 6, 17, 90, 68, 61, 27, 36, 62, 65]","[319, 275, 151, 337, 248, 344, 323, 296, 221, 358, 274, 201, 219, 262, 374]"
algo_nsga2,4,-96.065784775,37.334215225,50.534215225000004,"[78, 17, 85, 68, 61, 27, 54, 62, 65, 36, 73, 10, 26, 48, 72]","[154, 248, 344, 323, 221, 114, 153, 166, 231, 358, 277, 201, 219, 262, 374]"
algo_nsga2,5,1.8290621569077112,7.979062156907712,5.829062156907711,"[50, 49, 56, 88, 6, 72, 59, 15, 61, 10, 48, 13, 92, 17, 53]","[329, 187, 350, 361, 339, 149, 143, 215, 284, 220, 132, 371, 114, 166, 212]"
algo_nsga2,6,-110.28071223557693,23.86928776442308,79.31928776442308,"[77, 91, 22, 88, 32, 44, 92, 78, 17, 85, 62, 68, 89, 27, 36]","[275, 151, 154, 248, 344, 323, 221, 358, 346, 201, 219, 262, 374, 382, 299]"
algo_nsga2,7,-113.18831212734301,36.481687872657005,76.511687872657,"[77, 91, 22, 88, 32, 44, 92, 78, 17, 85, 90, 68, 61, 27, 36]","[151, 154, 248, 344, 323, 221, 358, 201, 219, 262, 374, 382, 299, 155, 363]"
algo_nsga2,8,-95.155428244225,28.414571755774983,56.24457175577498,"[9, 4, 25, 79, 89, 31, 36, 33, 35, 67, 21, 59, 15, 61, 7]","[319, 275, 151, 154, 248, 344, 323, 296, 221, 358, 274, 201, 219, 262, 374]"
algo_nsga2,9,-98.92784041438986,20.94215958561013,78.77215958561011,"[44, 92, 6, 78, 17, 85, 90, 68, 61, 27, 36, 8, 51, 54, 62]","[319, 275, 151, 337, 248, 344, 323, 296, 221, 358, 274, 201, 219, 262, 374]"
