experiment,solution_id,obj_1,obj_2,obj_3,breakfast_ids,lunch_ids
diversity_on_nsga2,84,-48.3545391625,14.955460837500002,21.6454608375,"[55, 39, 62, 41, 73, 87, 10, 93, 61, 74, 16, 17, 29, 13, 32]","[341, 154, 342, 204, 199, 271, 140, 167, 347, 353, 392, 131, 100, 389, 336]"
diversity_on_nsga2,85,-8.1,7.449999999999999,7.6000000000000005,"[74, 33, 8, 49, 53, 4, 82, 18, 66, 87, 59, 42, 25, 90, 17]","[313, 214, 402, 181, 164, 239, 98, 100, 173, 385, 327, 386, 392, 109, 404]"
diversity_on_nsga2,86,-79.6139053,18.1460947,60.98609470000001,"[78, 43, 83, 91, 77, 28, 39, 2, 19, 42, 50, 68, 11, 94, 41]","[342, 199, 140, 167, 153, 323, 317, 389, 286, 159, 212, 401, 247, 162, 320]"
diversity_on_nsga2,87,-68.84311041226961,19.286889587730393,27.156889587730387,"[30, 91, 24, 55, 39, 62, 41, 73, 87, 10, 93, 61, 74, 16, 17]","[290, 341, 154, 342, 204, 108, 217, 199, 141, 271, 140, 167, 347, 153, 353]"
diversity_on_nsga2,88,-65.47443725,17.665562750000003,28.325562750000007,"[84, 46, 91, 9, 52, 80, 92, 75, 15, 89, 16, 72, 36, 26, 22]","[341, 154, 342, 204, 108, 275, 199, 170, 209, 140, 167, 153, 392, 323, 317]"
diversity_on_nsga2,89,-28.454869125000002,17.965130875,9.745130875000001,"[50, 62, 41, 74, 73, 20, 93, 33, 44, 25, 3, 4, 18, 17, 67]","[309, 122, 341, 154, 342, 199, 336, 389, 230, 264, 384, 275, 198, 140, 361]"
diversity_on_nsga2,90,-83.2695260325,19.1304739675,42.0304739675,"[59, 75, 16, 32, 52, 35, 92, 80, 84, 47, 6, 69, 46, 91, 9]","[341, 154, 342, 204, 108, 217, 199, 141, 271, 140, 167, 347, 153, 353, 113]"
diversity_on_nsga2,91,-91.3720432320482,25.6279567679518,54.02795676795181,"[35, 77, 88, 30, 73, 48, 82, 10, 93, 29, 27, 43, 14, 25, 3]","[341, 154, 342, 204, 108, 217, 246, 141, 271, 140, 167, 347, 153, 353, 392]"
diversity_on_nsga2,92,-86.711184485,20.948815515000003,56.888815515,"[80, 92, 26, 68, 56, 14, 54, 64, 44, 1, 8, 49, 5, 88, 76]","[369, 341, 154, 342, 204, 108, 275, 199, 170, 209, 140, 167, 153, 392, 323]"
diversity_on_nsga2,93,-90.78083758827464,31.319162411725372,52.11916241172537,"[70, 31, 2, 43, 5, 88, 28, 76, 80, 1, 77, 56, 27, 7, 49]","[341, 154, 342, 204, 108, 217, 199, 141, 271, 140, 389, 347, 153, 173, 392]"
diversity_on_nsga2,94,-82.489974025,19.100025975,49.810025975,"[30, 85, 82, 91, 77, 28, 39, 8, 19, 42, 60, 11, 43, 41, 75]","[154, 342, 199, 140, 167, 153, 323, 317, 389, 336, 159, 212, 401, 247, 100]"
diversity_on_nsga2,95,-40.60972225,14.43027775,13.49027775,"[9, 11, 41, 77, 88, 94, 73, 48, 82, 10, 50, 90, 29, 51, 43]","[290, 341, 154, 342, 204, 108, 217, 199, 141, 316, 140, 167, 347, 153, 353]"
diversity_on_nsga2,96,-82.489974025,19.100025975,49.810025975,"[30, 85, 82, 91, 77, 28, 39, 8, 19, 42, 60, 11, 43, 41, 75]","[154, 342, 199, 140, 167, 153, 323, 317, 389, 336, 159, 212, 401, 247, 162]"
diversity_on_nsga2,97,-46.825792500000006,10.264207499999998,26.574207500000004,"[85, 68, 59, 16, 71, 94, 91, 9, 21, 34, 50, 8, 17, 13, 32]","[183, 291, 273, 354, 332, 405, 174, 165, 113, 400, 209, 321, 333, 221, 226]"
diversity_on_nsga2,98,-47.774790900000006,11.575209100000002,23.4252091,"[33, 16, 25, 3, 4, 17, 87, 59, 24, 21, 35, 13, 72, 36, 26]","[341, 154, 342, 204, 108, 199, 170, 209, 140, 167, 153, 392, 323, 317, 389]"
diversity_on_nsga2,99,-40.60972225,14.43027775,13.49027775,"[9, 11, 41, 77, 88, 94, 73, 48, 82, 10, 50, 90, 29, 51, 43]","[290, 341, 154, 342, 204, 108, 217, 199, 141, 316, 114, 167, 347, 153, 353]"
