experiment,solution_id,obj_1,obj_2,obj_3,breakfast_ids,lunch_ids
algo_nsga2,0,1.8290621569077112,7.979062156907712,5.829062156907711,"[50, 49, 81, 42, 10, 34, 17, 69, 65, 28, 5, 92, 12, 84, 77]","[105, 170, 305, 207, 167, 277, 349, 110, 220, 315, 279, 200, 140, 194, 288]"
algo_nsga2,1,-12.77578825,6.124211750000001,9.72421175,"[33, 19, 63, 6, 28, 78, 68, 51, 57, 76, 74, 22, 59, 86, 30]","[242, 211, 200, 180, 326, 305, 364, 367, 134, 314, 323, 246, 183, 114, 213]"
algo_nsga2,2,-82.09231173193783,39.96768826806218,46.90768826806218,"[91, 29, 88, 70, 55, 60, 85, 9, 61, 46, 49, 2, 66, 74, 42]","[152, 217, 151, 289, 154, 335, 130, 176, 177, 194, 288, 257, 266, 225, 242]"
algo_nsga2,3,1.8290621569077112,7.979062156907712,5.829062156907711,"[50, 49, 81, 42, 10, 34, 17, 69, 65, 28, 5, 92, 12, 84, 2]","[105, 170, 305, 207, 167, 277, 349, 110, 220, 315, 279, 200, 140, 194, 288]"
algo_nsga2,4,-89.16013216766747,21.479867832332516,88.53986783233253,"[86, 68, 47, 20, 59, 9, 82, 79, 3, 32, 48, 1, 89, 54, 27]","[346, 128, 353, 298, 270, 203, 338, 153, 237, 327, 114, 385, 215, 379, 149]"
algo_nsga2,5,-109.12845052445385,28.39154947554615,67.87154947554615,"[22, 6, 28, 78, 30, 72, 5, 82, 83, 79, 54, 46, 10, 24, 15]","[381, 310, 273, 152, 217, 151, 154, 335, 130, 176, 177, 194, 288, 257, 266]"
algo_nsga2,6,-81.99961098398136,34.400389016018636,46.30038901601864,"[91, 29, 88, 70, 55, 60, 85, 9, 61, 46, 49, 2, 66, 74, 42]","[380, 217, 151, 289, 154, 335, 130, 176, 177, 194, 288, 257, 266, 225, 242]"
algo_nsga2,7,-89.16013216766747,21.479867832332516,88.53986783233253,"[86, 68, 47, 20, 59, 9, 82, 79, 3, 32, 48, 1, 89, 54, 27]","[346, 128, 353, 298, 270, 203, 338, 153, 237, 327, 114, 385, 215, 379, 149]"
algo_nsga2,8,-82.09231173193783,39.96768826806218,46.90768826806218,"[91, 29, 88, 70, 55, 60, 85, 9, 61, 46, 49, 2, 66, 74, 42]","[152, 217, 151, 289, 154, 335, 130, 176, 177, 194, 288, 257, 266, 225, 242]"
algo_nsga2,9,-93.68081369139983,21.719186308600175,72.11918630860018,"[68, 19, 36, 23, 85, 9, 39, 45, 31, 80, 44, 86, 54, 2, 64]","[354, 131, 341, 365, 333, 329, 331, 301, 374, 148, 404, 378, 215, 379, 149]"
